V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17
122346,5827,376,centexhusker,1283964691,"[quote=""""BugskerJeff, post: 122260""""]BugskerJeff
Omaha South High School
LB / QB
4.0 GPA
Bench Press - 375
Squat - 600
40 time - 4.4

Current offers:  Oklahoma, Texas, Notre Dame, USC, Michigan, Ohio St., Florida, Alabama, and Boise State.

Sounds like it would be a pretty sweet pickup. Old-fashioned Iron-man football player.  Let's sign this kid![/QUOTE]

There something suspicious about that GPA  ;)",4974,visible,0,5,0,a:0:{},0,,0,0,0
122352,5827,446,McJack,1283964952,"[quote=""""centexhusker, post: 122346""""]There something suspicious about that GPA  ;)[/QUOTE]
 
i think he meant to type 0.4 :D",4975,visible,0,6,0,a:0:{},0,,0,0,0
122356,5827,524,HuskerInHuntingtonBeach,1283965072,If only coach would have put him in at state,4976,visible,0,7,0,a:0:{},0,,0,0,0
122358,5827,502,BugskerJeff,1283965394,"[quote=""""centexhusker, post: 122346""""]There something suspicious about that GPA  ;)[/QUOTE]

You're right, it is a little low.  He needs to work harder.  ;) :D",4977,visible,0,8,0,a:0:{},0,,0,0,0
122385,5749,457,Bellevue Husker,1283966712,"His name sounds really familiar, were we looking at him coming out of HS?",4901,visible,0,5,0,a:0:{},0,,0,0,0
122401,5749,268,Red Reign,1283967552,"Not that I know of....



[B][/B][quote=""""Bellevue Husker, post: 122385""""]His name sounds really familiar, were we looking at him coming out of HS?[/QUOTE]",4902,visible,0,6,0,a:0:{},0,,1283998600,268,1
122403,5749,268,Red Reign,1283967643,"Okay fixed....thanks to Centex heads-up....:)

[QUOTE]LAWRENCEVILLE, Ga. -- Police arrested two Central Gwinnett High School football players and charged them with forgery, after police said the players used counterfeit $10 bills at the school's bookstore.

School police reports said Malcolm Alvin Moulton, 17, and Daryle Davon Wesley, 18, used $30 in counterfeit bills on Monday to make a purchase at the book store. The two were arrested and charged with first-degree forgery, a felony.

A teammate, running back Diante Drake, was arrested Aug. 4 and charged with marijuana possession, his second such charge in nine months.

Moulton is a wide receiver and Wesley a linebacker.[/QUOTE]

[url]http://www.cbsatlanta.com/gwinnettnews/17321802/detail.html[/url]",4903,visible,0,7,0,a:0:{},0,,1283998579,268,1
122411,5749,268,Red Reign,1283968175,"His stats at Fort Scott for the two games he played in 2009:

5 catches for 158 yards

[url]http://www.kjccc.org/football/09/stats/09ftscott/sindiv_6.html[/url]",4904,visible,0,8,0,a:0:{},0,,0,0,0
122558,5827,692,Huskerpilk,1283977847,"""""Squat - 600""""
Any man that can squat that long has got a future...or a problem.   :wow:",4978,visible,0,9,0,a:0:{},0,,0,0,0
122569,5827,543,Boro Husker,1283978442,"[quote=""""McJack, post: 122352""""]i think he meant to type 0.4 :D[/QUOTE]
 
So he would be ineligible as a partial qualifier due to his dyslexia?",4979,visible,0,10,0,a:0:{},0,,0,0,0
122589,5827,412,USS Midway CV41,1283979660,shoot i run a 4.3 40 myself. but no college wants a guy that runs it in 4 months 3 weeks!,4980,visible,0,11,0,a:0:{},0,,0,0,0
122687,5749,436,nebstud2001,1283989521,"Hmmm... would this guy be more of a slot or maybe a deep threat (post/sideline) guy??? I'm just looking at the height and size and he doesn't fit well with sizes we've lined up with our top three group. I'm in no position to judge his skills. I guess I'm just thinking that based on size, maybe he's a guy the might not see the field unless we are going 4 or 5 wide. Otherwise, he'd be good for those WR sweeps.

We just seem to be moving towards the big body guys who can do some serious damage blocking so I'm just trying to fit this guy into the picture.",4905,visible,0,9,0,a:0:{},0,,0,0,0
122810,5749,376,centexhusker,1283998346,"[quote=""""Red Reign, post: 122403""""]Here is a story from last August on him ending up at Fort Scott....appears grades were also a problem along with his off field issue....FYI...he did play two games last year and was hurt thus, the medical RS....




[url]http://blogs.ajc.com/recruiting/2009/08/24/former-georgia-signee-moody-starts-over-at-kansas-juco/[/url][/QUOTE]

Are we talking about Dexter Moody or Malcom Moulton?  :)",4906,visible,0,10,0,a:0:{},0,,0,0,0
122813,5749,268,Red Reign,1283998447,"LOL I got the stories mixed up...easy to do with all the recruits....:)  Thanks much....:)  I put in the correct one now....:)

[B][/B][quote=""""centexhusker, post: 122810""""]Are we talking about Dexter Moody or Malcom Moulton?  :)[/QUOTE]",4907,visible,0,11,0,a:0:{},0,,1283998772,268,1
122825,5749,376,centexhusker,1283999378,"[quote=""""Red Reign, post: 122813""""]LOL I got the stories mixed up....:)  Thanks....:)

[B][/B][/QUOTE]
 
Easy to do.  These guys (Moody & Moulton) sound like they both made some mistakes, hopefully they will both learn from them.  I'm not real crazy on these second chance guys but I trust Bo and his coaches wouldn't offer anyone who hasn't cleaned up their act.  One thing that seems clear.....they both have possess some mad football skills.  :)",4908,visible,0,12,0,a:0:{},0,,0,0,0
123489,5827,448,Weinosker,1284064488,"I've been able to track down some video of Bugsker.

[url]http://www.youtube.com/watch?v=h9OV6gfBlTY[/url]",4981,visible,0,12,0,a:0:{},0,,0,0,0
123544,5827,356,FCHusker,1284069794,"[quote=""""newicosker, post: 123489""""]i've been able to track down some video of bugsker.

[url]http://www.youtube.com/watch?v=h9ov6gfblty[/url][/quote]
 
lmao!!!",4982,visible,0,13,0,a:0:{},0,,0,0,0
123721,5827,641,BornToBeRed,1284078955,"[quote=""""NEWICOsker, post: 123489""""]I've been able to track down some video of Bugsker.

[url]http://www.youtube.com/watch?v=h9OV6gfBlTY[/url][/QUOTE]
 
Please tell me you found video of him at LB?!",4983,visible,0,14,0,a:0:{},0,,0,0,0
123890,5827,448,Weinosker,1284084015,"[quote=""""BornToBeRed, post: 123721""""]Please tell me you found video of him at LB?![/QUOTE]
 
[url]http://www.youtube.com/watch?v=shqShE_PJ8w[/url]

Had to dig a little, don't understand why he decided to use a different name for this recruiting video...",4984,visible,0,15,0,a:0:{},0,,0,0,0
124160,5910,268,Red Reign,1284092255,"All the quite periods, contact periods etc. by month on here....


[url]http://web1.ncaa.org/web_files/AMA/recruiting_calendars/2010/DI/Color/M%20Basketball%20Color.pdf[/url]",5058,visible,0,0,0,a:0:{},0,,0,0,0
124274,5827,679,6thStHusker,1284125626,"I read on Rivals he made a quiet verbal but didn't want to publicize his decision because he wanted to watch the UT-NE, Mich/OSU, and USC/ND games for free from sidelines on his official visits.  Smart guy that Bugsker!",4985,visible,0,16,0,a:0:{},0,,0,0,0
124287,5827,448,Weinosker,1284126224,"[quote=""""6thStHusker, post: 124274""""]I read on Rivals he made a quiet verbal but didn't want to publicize his decision because he wanted to watch the UT-NE, Mich/OSU, and USC/ND games for free from sidelines on his official visits.  Smart guy that Bugsker![/QUOTE]
 
He's a double-secret commit?",4986,visible,0,17,0,a:0:{},0,,0,0,0
124322,5827,122,coherbie,1284128005,any chance rojo will re-commit?,4987,visible,0,18,0,a:0:{},0,,0,0,0
124334,5827,448,Weinosker,1284128529,"[quote=""""coherbie, post: 124322""""]any chance rojo will re-commit?[/QUOTE]
 
Oh boy...:stickouttongue:",4988,visible,0,19,0,a:0:{},0,,0,0,0
124448,5827,679,6thStHusker,1284133682,"I think this is the video the team made before State!  I can't figure out which one is Bugsker though, I guess 16 is a QBs number...

[url]http://www.youtube.com/watch?v=MqoRIRQym3E&feature=player_embedded[/url]",4989,visible,0,20,0,a:0:{},0,,0,0,0
124459,5827,502,BugskerJeff,1284134304,I am everywhere.  Don't make me choose Oklahoma.,4990,visible,0,21,0,a:0:{},0,,0,0,0
124473,5085,268,Red Reign,1284135323,Christian Heyward will visit for the Texas game too....word is we are battling UCLA for his commit...,4324,visible,0,26,0,a:0:{},0,,0,0,0
124492,5085,303,Huskernsooner71,1284136037,"[quote=""""Red Reign, post: 124473""""]Christian Heyward will visit for the Texas game too....word is we are battling UCLA for his commit...[/QUOTE]
 
They lost to K-State.  Don't these people understand?!?",4325,visible,0,27,0,a:0:{},0,,0,0,0
124697,5085,268,Red Reign,1284142811,"Yeah and they got Owa last year....yeah it makes you wonder doesn't it?

B][/B][quote=""""Huskernsooner71, post: 124492""""]They lost to K-State.  Don't these people understand?!?[/QUOTE]",4326,visible,0,28,0,a:0:{},0,,0,0,0
124716,5085,502,BugskerJeff,1284144015,"[quote=""""Red Reign, post: 124697""""]Yeah and they got Owa last year....yeah it makes you wonder doesn't it?

B][/B][/QUOTE]

Thanks RR for the updates.  Do you have an idea why NU and UCLA have been battling it out for recruits the past couple years?  Same defensive schemes / philosophies, etc?",4327,visible,0,29,0,a:0:{},0,,0,0,0
124769,5827,448,Weinosker,1284145524,"[quote=""""6thStHusker, post: 124448""""]I think this is the video the team made before State!  I can't figure out which one is Bugsker though, I guess 16 is a QBs number...

[url]http://www.youtube.com/watch?v=MqoRIRQym3E&feature=player_embedded[/url][/QUOTE]
 
#11",4991,visible,0,22,0,a:0:{},0,,0,0,0
124784,5085,268,Red Reign,1284146380,"Rick Neuheisel is supposed to have real repore with kids and I guess sells them the goods....and it works with some kids....and being able to sell LA to some kids is a plus too....he thinks big and goes after top recruits and lands a few like Owa who buy into it....as far as philosophies he and Bo are polar opposites....and I think their defensive mindset is too....then again he is an offensive guy.....

Neuheisel I think could be a really good coach and he has shown as such it just seems like all of the other stuff seems to bring him down where ever he goes...he inherited a mess in Westwood and they will give him a few years to turn it around...if he does or not is anyone's guess....lot of injuries for them this year is not helping his cause....

[B][/B][quote=""""BugskerJeff, post: 124716""""]Thanks RR for the updates.  Do you have an idea why NU and UCLA have been battling it out for recruits the past couple years?  Same defensive schemes / philosophies, etc?[/QUOTE]",4328,visible,0,30,0,a:0:{},0,,0,0,0
125132,5085,256,p-ville husker,1284163918,"[quote=""""Huskernsooner71, post: 124492""""]They lost to K-State.  Don't these people understand?!?[/QUOTE]
 
Most kids don't care if they lost to so and so team, it is about the school and relationship with the coaches, plus they think they can be the missing piece to get them over the hump.

We used to get our best recruits after losses under Callahan.",4329,visible,0,31,0,a:0:{},0,,0,0,0
125153,5085,268,Red Reign,1284164882,"That is true....good post...:)

[B][/B][quote=""""p-ville husker, post: 125132""""]Most kids don't care if they lost to so and so team, it is about the school and relationship with the coaches, plus they think they can be the missing piece to get them over the hump.

We used to get our best recruits after losses under Callahan.[/QUOTE]",4330,visible,0,32,0,a:0:{},0,,0,0,0
125241,5085,690,UNIsker,1284168030,"[quote=""""p-ville husker, post: 125132""""]Most kids don't care if they lost to so and so team, it is about the school and relationship with the coaches, plus they think they can be the missing piece to get them over the hump.

We used to get our best recruits after losses under Callahan.[/QUOTE]
 
Never thought of it this way. It kind of defies logic, but it does make sense in a way.",4331,visible,0,33,0,a:0:{},0,,0,0,0
125245,5085,641,BornToBeRed,1284168180,"[quote=""""p-ville husker, post: 125132""""]Most kids don't care if they lost to so and so team, it is about the school and relationship with the coaches, plus they think they can be the missing piece to get them over the hump.

We used to get our best recruits after losses under Callahan.[/QUOTE]
 
And taking a flight into L.A. rather than Omaha doesn't hurt, either. :lol:",4332,visible,0,34,0,a:0:{},0,,0,0,0
125615,5615,256,p-ville husker,1284204648,"Aaron was shut down Friday night, but they still managed to come back and win 28-20 after falling down 14-0 and went to the pass as they stacked the box....Aaron had 120 yards on 30 carries including a 45 yard scamper....only had 4 runs longer than 5 yards on the night.

The same team Aaron lost to last week played Cibilo Steele and Malcom Brown and beat them too as they were ranked #3 coming in to the game in 4A, 54-45 Kerrville Tivy win....the QB set a record with 75 passes last week, but he only threw 42 times this game as he was 34-42-6 TD's and 130 rushing and 2 TD's he accounted for 558 of their 572 total yards....He is a stud.  Name is Johnny Manziel and he is going to Oregon....next week Tivy plays Lake Travis who lost last night and ended their 48 game win streak.  Malcom Brown said Manziel is playing the best of anyone and puts up video game stats every week....Brown was not bad either as he had 353 yards rushing and 4 TD's.",4845,visible,0,11,0,a:0:{},0,,0,0,0
125671,5615,268,Red Reign,1284211048,"I'd liek to be shut down and still gain 120 yards....:)

[B][/B][quote=""""p-ville husker, post: 125615""""]Aaron was shut down Friday night, but they still managed to come back and win 28-20 after falling down 14-0 and went to the pass as they stacked the box....Aaron had 120 yards on 30 carries including a 45 yard scamper....only had 4 runs longer than 5 yards on the night.

The same team Aaron lost to last week played Cibilo Steele and Malcom Brown and beat them too as they were ranked #3 coming in to the game in 4A, 54-45 Kerrville Tivy win....the QB set a record with 75 passes last week, but he only threw 42 times this game as he was 34-42-6 TD's and 130 rushing and 2 TD's he accounted for 558 of their 572 total yards....He is a stud.  Name is Johnny Manziel and he is going to Oregon....next week Tivy plays Lake Travis who lost last night and ended their 48 game win streak.  Malcom Brown said Manziel is playing the best of anyone and puts up video game stats every week....Brown was not bad either as he had 353 yards rushing and 4 TD's.[/QUOTE]",4846,visible,0,12,0,a:0:{},0,,0,0,0
