key,user,unixTime,postText,time,words
116868,HUSKERinKC,1283620350," 
 
After what I have seen from him I would like him to come to NU.  The kid can play the game.  Great blocker and great runner.  Loves to hit people when he is blocking.",2010-09-04T17:12:30Z," 
 
after what i have seen from him i would like him to come to nu   the kid can play the game   great blocker and great runner   loves to hit people when he is blocking "
118714,KleinTxHusker,1283654875,"well the 9/4 depth chart has Russell Shepard as #1 WR.  Saw him in the game tonight.  Mushberger confused Kelvin Sheppard #11 on Defense with Russell #10 on offense.

I realize this is a Jammal Turner thread.  It does show that a great talent can come through and play at a young age.",2010-09-05T02:47:55Z,"well the 9/4 depth chart has russell shepard as #1 wr   saw him in the game tonight   mushberger confused kelvin sheppard #11 on defense with russell #10 on offense 

i realize this is a jammal turner thread   it does show that a great talent can come through and play at a young age "
119580,Red Reign,1283730957,"Bubba Starling, Ryan Reeves and Daniel Davie were all """"""""unofficial"""""""" visitors...and of course all """"""""N"""""""".....:)",2010-09-05T23:55:57Z,"bubba starling  ryan reeves and daniel davie were all """"""""unofficial"""""""" visitors   and of course all """"""""n""""""""     :)"
119606,BornToBeRed,1283732710," 
 
I'm glad to hear about all three making unofficials. The more they see the enthusiasm in Memorial Stadium, the more they have to love the program.",2010-09-06T00:25:10Z," 
 
i'm glad to hear about all three making unofficials  the more they see the enthusiasm in memorial stadium  the more they have to love the program "
119649,Red Reign,1283736510,"Actually most coaches with integrity will honor the scholarship....happend a few years ago, with a kid from Texas who had a heart problem and Mac Brown honored the scholarship offer...as I expect Bo to do IF he can't play football anymore...

With that being said lets wait and see what the injury is and if it requires surgery etc....not uncommon for kids to get hurt and bounce back just fine....happens all the time...


   ",2010-09-06T01:28:30Z,"actually most coaches with integrity will honor the scholarship    happend a few years ago  with a kid from texas who had a heart problem and mac brown honored the scholarship offer   as i expect bo to do if he can't play football anymore   

with that being said lets wait and see what the injury is and if it requires surgery etc    not uncommon for kids to get hurt and bounce back just fine    happens all the time   


   "
119711,FCHusker,1283741616,"Great news is that Rick Shaw of Huskers Illustrated talked with Aaryn tonight and Aaryn says he expects to be back in a couple games or so as it turned out to be no more than a sprain to his left knee! Great news and wishing the kid a speedy recovery! Maybe a steal in this recruiting class in my mind from what all I have read!

 ",2010-09-06T02:53:36Z,"great news is that rick shaw of huskers illustrated talked with aaryn tonight and aaryn says he expects to be back in a couple games or so as it turned out to be no more than a sprain to his left knee  great news and wishing the kid a speedy recovery  maybe a steal in this recruiting class in my mind from what all i have read 

 "
119843,huskerpt34,1283782057,"Didn't that happen with Chris Williams?  He has since left the team, but I think Bo honored the scholarship and allowed him to rehab.  Not that it matters, looks like he'll be okay.",2010-09-06T14:07:37Z,didn't that happen with chris williams   he has since left the team  but i think bo honored the scholarship and allowed him to rehab   not that it matters  looks like he'll be okay 
119985,Red Reign,1283799414,"He is a 3 to play 3 guy....had a medical RS in 2009...played two games before being hurt........with the pipe-line we have established with Coach Sims at Fort Scott I would think our chances are real good to land him...Texas A&M is said to be showing soem interest too....


Lawrenceville, GA 
Central Gwinnett HS 
Fort Scott CC
5'11""""""""
185 lbs
40 time:
Scholarships: Arkansas St., Middle Tennessee State, Nebraska, Northern Illinois, Southern Miss 
Recruiters: Ted Gilmore & Carl Pelini

Rivals: 3*** 5.6
Rivals.com junior college top 50 2011 (#31)----Top 18 are 4****s


High School Senior year Highlights:

 ",2010-09-06T18:56:54Z,"he is a 3 to play 3 guy    had a medical rs in 2009   played two games before being hurt        with the pipe-line we have established with coach sims at fort scott i would think our chances are real good to land him   texas a&m is said to be showing soem interest too    


lawrenceville  ga 
central gwinnett hs 
fort scott cc
5'11""""""""
185 lbs
40 time:
scholarships: arkansas st   middle tennessee state  nebraska  northern illinois  southern miss 
recruiters: ted gilmore & carl pelini

rivals: 3*** 5 6
rivals com junior college top 50 2011 (#31)----top 18 are 4****s


high school senior year highlights:

 "
120663,OPHusker,1283821654,"They announced that GE's game against St. Thomas Aquinas in October will be shown on ESPNU, will be great chance to see Bubba's talents",2010-09-07T01:07:34Z,they announced that ge's game against st  thomas aquinas in october will be shown on espnu  will be great chance to see bubba's talents
121479,USS Midway CV41,1283872490," 
 
gonna be like kiry cooper, playing both up here. may hurt him a little at being a starter since he will miss spring ball for playing baseball. was down in kc this summer and ran into his best friend at a mall. his friend says he is pumped up to be a husker. i think he also said he was going to graduate in december to be enrolled in january at UNL.",2010-09-07T15:14:50Z," 
 
gonna be like kiry cooper  playing both up here  may hurt him a little at being a starter since he will miss spring ball for playing baseball  was down in kc this summer and ran into his best friend at a mall  his friend says he is pumped up to be a husker  i think he also said he was going to graduate in december to be enrolled in january at unl "
122252,HUSKER 4 EVER,1283958786,"I know the big recruiting weekend (Ut and MU) are still a ways off, but I was ondering if there was any chance we might get a new commitment before then?  Or will we be waiting until those weekends or later for the rest of our commitments.

What say you oh recruiting gurus :)",2010-09-08T15:13:06Z,"i know the big recruiting weekend (ut and mu) are still a ways off  but i was ondering if there was any chance we might get a new commitment before then   or will we be waiting until those weekends or later for the rest of our commitments 

what say you oh recruiting gurus :)"
